datetime,count
2011-01-12 15:00:00,59.6410256410256
2011-01-12 18:00:00,162.631578947368
2011-01-13 00:00:00,10.5384615384615
2011-01-13 01:00:00,4.88235294117647
2011-01-13 07:00:00,139.333333333333
2011-01-13 18:00:00,162.631578947368
2011-01-13 19:00:00,97
2011-01-14 10:00:00,59.6410256410256
2011-01-14 12:00:00,59.6410256410256
2011-01-14 13:00:00,59.6410256410256
2011-01-14 21:00:00,56.5
2011-01-14 22:00:00,31.5
2011-01-15 05:00:00,3.6
2011-01-15 09:00:00,94.5
2011-01-15 17:00:00,169.111111111111
2011-01-15 18:00:00,102.1875
2011-01-15 19:00:00,71
2011-01-16 02:00:00,36.1428571428571
2011-01-16 04:00:00,3.6
2011-01-16 05:00:00,3.6
2011-01-16 09:00:00,94.5
2011-01-16 10:00:00,123.6
2011-01-16 22:00:00,31.8125
2011-01-16 23:00:00,31.8125
2011-01-17 20:00:00,92
2011-01-17 23:00:00,31.8125
2011-01-18 13:00:00,53.4210526315789
2011-01-18 18:00:00,162.631578947368
2011-01-18 19:00:00,155.733333333333
2011-01-19 01:00:00,4.88235294117647
2011-01-19 02:00:00,3.42857142857143
2011-01-19 07:00:00,151.444444444444
2011-01-19 08:00:00,308.5
2011-01-19 18:00:00,205.7
2011-02-01 00:00:00,10.5384615384615
2011-02-01 07:00:00,151.444444444444
2011-02-01 18:00:00,162.631578947368
2011-02-01 19:00:00,155.733333333333
2011-02-01 22:00:00,43.75
2011-02-02 00:00:00,10.5384615384615
2011-02-02 02:00:00,3.42857142857143
2011-02-02 05:00:00,9.325
2011-02-02 10:00:00,66.5882352941177
2011-02-02 13:00:00,122.44
2011-02-02 15:00:00,133.720930232558
2011-02-02 23:00:00,33.9166666666667
2011-02-03 01:00:00,9
2011-02-03 06:00:00,49
2011-02-03 10:00:00,59.6410256410256
2011-02-03 14:00:00,59.6410256410256
2011-02-03 23:00:00,17.7
2011-02-04 01:00:00,4.88235294117647
2011-02-04 23:00:00,44.0666666666667
2011-02-05 09:00:00,94.5
2011-02-05 10:00:00,45
2011-02-05 12:00:00,45
2011-02-05 21:00:00,71.15
2011-02-06 02:00:00,36.1428571428571
2011-02-06 08:00:00,54.6923076923077
2011-02-06 10:00:00,197.315789473684
2011-02-06 20:00:00,71.15
2011-02-06 21:00:00,71.15
2011-02-07 02:00:00,3.83333333333333
2011-02-07 11:00:00,108.72
2011-02-07 14:00:00,122.44
2011-02-07 22:00:00,70.4666666666667
2011-02-08 12:00:00,59.6410256410256
2011-02-08 13:00:00,53.4210526315789
2011-02-09 03:00:00,1.29411764705882
2011-02-09 05:00:00,9.325
2011-02-09 08:00:00,236
2011-02-09 09:00:00,121
2011-02-09 22:00:00,31.5
2011-02-10 00:00:00,10.5384615384615
2011-02-10 01:00:00,4.88235294117647
2011-02-10 02:00:00,2.2
2011-02-10 06:00:00,49
2011-02-10 07:00:00,139.333333333333
2011-02-10 18:00:00,206.636363636364
2011-02-10 20:00:00,72.2105263157895
2011-02-10 22:00:00,31.5
2011-02-10 23:00:00,17.7
2011-02-11 01:00:00,4.88235294117647
2011-02-11 06:00:00,31.5
2011-02-11 07:00:00,139.333333333333
2011-02-11 12:00:00,80.64
2011-02-11 14:00:00,122.44
2011-02-11 20:00:00,72.2105263157895
2011-02-12 10:00:00,123.6
2011-02-12 12:00:00,166
2011-02-12 18:00:00,102.1875
2011-02-12 19:00:00,71
2011-02-12 22:00:00,57.5555555555556
2011-02-13 14:00:00,247.433333333333
2011-02-13 19:00:00,157.384615384615
2011-02-14 01:00:00,8.27777777777778
2011-02-14 08:00:00,447.8
2011-02-14 13:00:00,133.720930232558
2011-02-14 18:00:00,418.928571428571
2011-02-15 04:00:00,2.94117647058824
2011-02-15 05:00:00,9.325
2011-02-15 06:00:00,52.8888888888889
2011-02-15 19:00:00,155.733333333333
2011-02-16 16:00:00,258.235294117647
2011-02-16 17:00:00,418.928571428571
2011-02-17 00:00:00,38.4285714285714
2011-02-17 08:00:00,447.8
2011-02-17 09:00:00,214
2011-02-17 18:00:00,437.090909090909
2011-02-18 02:00:00,7.85
2011-02-18 07:00:00,252.380952380952
2011-02-18 11:00:00,238.3
2011-02-18 20:00:00,279.722222222222
2011-02-18 21:00:00,184.538461538462
2011-02-19 06:00:00,39.8571428571429
2011-02-19 09:00:00,146.416666666667
2011-02-19 19:00:00,157.384615384615
2011-02-19 22:00:00,57.5555555555556
2011-03-01 02:00:00,3.42857142857143
2011-03-01 03:00:00,1.72727272727273
2011-03-01 05:00:00,9.325
2011-03-01 07:00:00,139.333333333333
2011-03-01 10:00:00,80.64
2011-03-01 22:00:00,43.75
2011-03-02 00:00:00,10.5384615384615
2011-03-02 03:00:00,1.29411764705882
2011-03-02 07:00:00,139.333333333333
2011-03-02 08:00:00,342.5
2011-03-02 09:00:00,214
2011-03-02 12:00:00,95.0909090909091
2011-03-02 17:00:00,628.380597014925
2011-03-02 20:00:00,99.75
2011-03-02 21:00:00,99.75
2011-03-03 01:00:00,9
2011-03-03 04:00:00,1.72727272727273
2011-03-03 11:00:00,80.64
2011-03-03 15:00:00,80.64
2011-03-03 18:00:00,206.636363636364
2011-03-03 20:00:00,72.2105263157895
2011-03-03 22:00:00,43.75
2011-03-04 04:00:00,2.13636363636364
2011-03-04 06:00:00,31.5
2011-03-04 10:00:00,80.64
2011-03-04 14:00:00,109.136363636364
2011-03-04 18:00:00,205.7
2011-03-04 19:00:00,144.1
2011-03-05 03:00:00,16.8285714285714
2011-03-05 04:00:00,5.96969696969697
2011-03-05 09:00:00,67.4444444444444
2011-03-05 21:00:00,137.615384615385
2011-03-06 14:00:00,49.375
2011-03-06 22:00:00,31.8125
2011-03-07 03:00:00,1.29411764705882
2011-03-07 08:00:00,342.5
2011-03-07 17:00:00,353.5
2011-03-07 18:00:00,245.333333333333
2011-03-07 23:00:00,44.0666666666667
2011-03-08 03:00:00,1.72727272727273
2011-03-08 09:00:00,214
2011-03-08 14:00:00,175.375
2011-03-08 20:00:00,99.75
2011-03-09 11:00:00,78.05
2011-03-09 21:00:00,78.05
2011-03-09 23:00:00,48
2011-03-10 00:00:00,38.4285714285714
2011-03-10 05:00:00,18.8666666666667
2011-03-10 06:00:00,81.8125
2011-03-10 12:00:00,34.8888888888889
2011-03-10 17:00:00,292.111111111111
2011-03-11 02:00:00,9.85714285714286
2011-03-11 09:00:00,214
2011-03-11 13:00:00,109.136363636364
2011-03-11 14:00:00,109.136363636364
2011-03-11 15:00:00,109.136363636364
2011-03-11 20:00:00,99.75
2011-03-12 10:00:00,197.315789473684
2011-03-12 21:00:00,146.416666666667
2011-03-13 04:00:00,5.96969696969697
2011-03-13 05:00:00,5.96969696969697
2011-03-13 08:00:00,157.384615384615
2011-03-13 13:00:00,247.433333333333
2011-03-13 20:00:00,71.15
2011-03-13 22:00:00,57.5555555555556
2011-03-14 03:00:00,2.05
2011-03-14 08:00:00,308.5
2011-03-14 11:00:00,99.75
2011-03-14 23:00:00,48
2011-03-15 00:00:00,38.4285714285714
2011-03-15 22:00:00,67.875
2011-03-16 03:00:00,2.05
2011-03-16 09:00:00,214
2011-03-16 10:00:00,78.05
2011-03-16 14:00:00,95.0909090909091
2011-03-16 21:00:00,127
2011-03-16 22:00:00,67.875
2011-03-17 02:00:00,3.83333333333333
2011-03-17 03:00:00,1.72727272727273
2011-03-17 07:00:00,214
2011-03-17 12:00:00,205.611111111111
2011-03-17 14:00:00,205.611111111111
2011-03-17 15:00:00,205.611111111111
2011-03-18 02:00:00,7.85
2011-03-18 05:00:00,18.8666666666667
2011-03-19 00:00:00,109.090909090909
2011-03-19 01:00:00,96
2011-03-19 04:00:00,12.4880952380952
2011-03-19 07:00:00,63.7777777777778
2011-03-19 08:00:00,157.384615384615
2011-03-19 09:00:00,146.416666666667
2011-03-19 12:00:00,247.433333333333
2011-03-19 14:00:00,518.125
2011-03-19 19:00:00,157.384615384615
2011-03-19 21:00:00,146.416666666667
2011-04-01 06:00:00,58.8571428571429
2011-04-01 07:00:00,151.444444444444
2011-04-01 11:00:00,108.72
2011-04-01 12:00:00,109.136363636364
2011-04-01 13:00:00,109.136363636364
2011-04-02 00:00:00,64.75
2011-04-02 01:00:00,26.75
2011-04-02 02:00:00,26.75
2011-04-02 06:00:00,23.6
2011-04-02 08:00:00,85.5714285714286
2011-04-02 14:00:00,88
2011-04-02 17:00:00,225.888888888889
2011-04-03 01:00:00,36.1428571428571
2011-04-03 17:00:00,225.888888888889
2011-04-04 12:00:00,195.736842105263
2011-04-04 14:00:00,175.375
2011-04-04 16:00:00,354.909090909091
2011-04-04 17:00:00,628.380597014925
2011-04-04 19:00:00,499.301587301587
2011-04-05 02:00:00,7.85
2011-04-05 03:00:00,5.28571428571429
2011-04-05 07:00:00,252.380952380952
2011-04-06 07:00:00,280.133333333333
2011-04-06 13:00:00,155.625
2011-04-07 05:00:00,10.1428571428571
2011-04-07 10:00:00,159.144230769231
2011-04-07 15:00:00,195.736842105263
2011-04-07 16:00:00,429.516129032258
2011-04-07 19:00:00,313.214285714286
2011-04-08 00:00:00,47.3333333333333
2011-04-08 02:00:00,9.85714285714286
2011-04-08 05:00:00,10.1428571428571
2011-04-08 11:00:00,208.25
2011-04-08 19:00:00,155
2011-04-08 20:00:00,108.72
2011-04-09 00:00:00,64.75
2011-04-09 06:00:00,23.6
2011-04-09 11:00:00,103.5
2011-04-09 14:00:00,251.857142857143
2011-04-09 17:00:00,225.888888888889
2011-04-10 00:00:00,64.75
2011-04-10 01:00:00,55.35
2011-04-10 09:00:00,56.5555555555556
2011-04-10 14:00:00,318.076923076923
2011-04-10 16:00:00,398.526315789474
2011-04-10 19:00:00,309.21875
2011-04-10 21:00:00,152
2011-04-10 23:00:00,75.4210526315789
2011-04-11 10:00:00,132.941176470588
2011-04-12 02:00:00,7.85
2011-04-12 06:00:00,104.125
2011-04-12 09:00:00,146.642857142857
2011-04-12 14:00:00,127
2011-04-12 15:00:00,127
2011-04-13 07:00:00,42.0588235294118
2011-04-13 09:00:00,216.65306122449
2011-04-13 11:00:00,132.941176470588
2011-04-13 16:00:00,248.125
2011-04-14 02:00:00,3.83333333333333
2011-04-14 03:00:00,4
2011-04-14 10:00:00,159.144230769231
2011-04-14 12:00:00,205.611111111111
2011-04-14 17:00:00,628.380597014925
2011-04-14 23:00:00,122.612903225806
2011-04-15 21:00:00,172.857142857143
2011-04-16 07:00:00,63.7777777777778
2011-04-16 15:00:00,177.722222222222
2011-04-16 18:00:00,308.571428571429
2011-04-16 21:00:00,56.5555555555556
2011-04-17 00:00:00,64.75
2011-04-17 03:00:00,27.7777777777778
2011-04-17 07:00:00,67.4444444444444
2011-04-17 22:00:00,113.705882352941
2011-04-18 02:00:00,7.85
2011-04-18 13:00:00,127
2011-04-18 17:00:00,628.380597014925
2011-04-18 20:00:00,279.722222222222
2011-04-18 22:00:00,128.4
2011-04-18 23:00:00,87.875
2011-04-19 02:00:00,7.85
2011-04-19 18:00:00,600.8
2011-04-19 23:00:00,122.612903225806
2011-05-01 02:00:00,63.1818181818182
2011-05-01 04:00:00,9.34146341463415
2011-05-01 08:00:00,85.5714285714286
2011-05-01 09:00:00,164.875
2011-05-01 11:00:00,304.363636363636
2011-05-01 22:00:00,113.705882352941
2011-05-02 05:00:00,29.6551724137931
2011-05-02 06:00:00,101
2011-05-02 09:00:00,267.238095238095
2011-05-02 13:00:00,217.466666666667
2011-05-02 18:00:00,600.8
2011-05-02 20:00:00,279.722222222222
2011-05-02 22:00:00,151.733333333333
2011-05-03 01:00:00,14.956043956044
2011-05-03 06:00:00,82.5
2011-05-03 10:00:00,159.144230769231
2011-05-03 18:00:00,628.380597014925
2011-05-03 21:00:00,217.466666666667
2011-05-03 23:00:00,104.125
2011-05-04 02:00:00,9.89473684210526
2011-05-04 04:00:00,4.52941176470588
2011-05-04 06:00:00,86.5
2011-05-04 08:00:00,545.413793103448
2011-05-04 12:00:00,195
2011-05-04 17:00:00,455.9
2011-05-04 21:00:00,266.855421686747
2011-05-04 22:00:00,136.5
2011-05-05 05:00:00,29.6551724137931
2011-05-05 16:00:00,429.516129032258
2011-05-05 22:00:00,159.206896551724
2011-05-06 08:00:00,545.413793103448
2011-05-06 14:00:00,340.1
2011-05-06 16:00:00,429.516129032258
2011-05-06 20:00:00,267.238095238095
2011-05-06 21:00:00,243.444444444444
2011-05-07 08:00:00,151.5
2011-05-07 12:00:00,572.1
2011-05-07 14:00:00,572.1
2011-05-07 15:00:00,572.1
2011-05-07 16:00:00,520.166666666667
2011-05-07 20:00:00,288.882352941176
2011-05-07 23:00:00,122.612903225806
2011-05-08 06:00:00,19.25
2011-05-08 07:00:00,32.0909090909091
2011-05-08 14:00:00,377.142857142857
2011-05-08 18:00:00,468.380281690141
2011-05-09 00:00:00,38.4285714285714
2011-05-09 06:00:00,127.888888888889
2011-05-09 10:00:00,159.144230769231
2011-05-09 11:00:00,191.563829787234
2011-05-09 14:00:00,201.404761904762
2011-05-09 18:00:00,628.380597014925
2011-05-09 19:00:00,407.222222222222
2011-05-10 04:00:00,6.78807947019868
2011-05-10 09:00:00,305.315789473684
2011-05-10 10:00:00,159.144230769231
2011-05-10 16:00:00,429.516129032258
2011-05-11 14:00:00,201.404761904762
2011-05-11 20:00:00,305.315789473684
2011-05-11 21:00:00,266.855421686747
2011-05-12 21:00:00,152.666666666667
2011-05-12 22:00:00,159.206896551724
2011-05-13 03:00:00,10.375
2011-05-13 10:00:00,132.941176470588
2011-05-13 18:00:00,454
2011-05-13 20:00:00,267.238095238095
2011-05-14 01:00:00,96
2011-05-14 03:00:00,26.75
2011-05-14 11:00:00,304.363636363636
2011-05-14 14:00:00,443.666666666667
2011-05-14 15:00:00,443.666666666667
2011-05-15 00:00:00,109.090909090909
2011-05-15 01:00:00,96
2011-05-15 12:00:00,361
2011-05-15 20:00:00,195.181818181818
2011-05-15 21:00:00,195.181818181818
2011-05-16 07:00:00,308.264705882353
2011-05-16 13:00:00,187.181818181818
2011-05-16 16:00:00,189.444444444444
2011-05-16 17:00:00,276.235294117647
2011-05-16 18:00:00,276.235294117647
2011-05-16 21:00:00,152.666666666667
2011-05-17 00:00:00,32.1666666666667
2011-05-17 01:00:00,14.956043956044
2011-05-17 09:00:00,305.315789473684
2011-05-17 10:00:00,108.363636363636
2011-05-17 13:00:00,128.461538461538
2011-05-17 23:00:00,82.5
2011-05-19 00:00:00,32.1666666666667
2011-05-19 07:00:00,392.381818181818
2011-05-19 08:00:00,436.588235294118
2011-05-19 13:00:00,128.153846153846
2011-05-19 20:00:00,267.238095238095
2011-05-19 21:00:00,266.855421686747
2011-06-01 04:00:00,6.78807947019868
2011-06-01 19:00:00,499.301587301587
2011-06-01 22:00:00,221.162162162162
2011-06-02 05:00:00,30.6774193548387
2011-06-02 12:00:00,215.2
2011-06-02 13:00:00,215.2
2011-06-03 08:00:00,436.588235294118
2011-06-03 10:00:00,205.5625
2011-06-03 20:00:00,279.722222222222
2011-06-04 00:00:00,147.117647058824
2011-06-04 04:00:00,12.4880952380952
2011-06-04 10:00:00,493.75
2011-06-04 19:00:00,449.25
2011-06-04 21:00:00,238.785714285714
2011-06-04 23:00:00,146.75
2011-06-05 04:00:00,12.4880952380952
2011-06-05 06:00:00,23.4166666666667
2011-06-05 07:00:00,32.0909090909091
2011-06-05 09:00:00,235.692307692308
2011-06-05 11:00:00,407.921052631579
2011-06-05 12:00:00,407.921052631579
2011-06-05 13:00:00,407.921052631579
2011-06-05 16:00:00,398.526315789474
2011-06-05 18:00:00,468.380281690141
2011-06-05 20:00:00,279.5
2011-06-05 21:00:00,196.083333333333
2011-06-06 03:00:00,5.06306306306306
2011-06-06 08:00:00,544.857142857143
2011-06-06 11:00:00,191.563829787234
2011-06-06 12:00:00,228.423076923077
2011-06-06 13:00:00,228.423076923077
2011-06-06 16:00:00,354.909090909091
2011-06-06 23:00:00,87.875
2011-06-07 02:00:00,9.51470588235294
2011-06-07 03:00:00,5.06306306306306
2011-06-07 05:00:00,30.6774193548387
2011-06-07 07:00:00,361
2011-06-07 16:00:00,354.909090909091
2011-06-08 03:00:00,5.06306306306306
2011-06-08 07:00:00,392.381818181818
2011-06-08 08:00:00,544.857142857143
2011-06-08 10:00:00,159.144230769231
2011-06-08 11:00:00,191.563829787234
2011-06-08 16:00:00,354.909090909091
2011-06-08 18:00:00,628.380597014925
2011-06-08 19:00:00,499.301587301587
2011-06-08 21:00:00,266.855421686747
2011-06-09 09:00:00,243
2011-06-09 15:00:00,145.5
2011-06-10 02:00:00,18.6875
2011-06-10 15:00:00,283.755102040816
2011-06-10 16:00:00,323.65
2011-06-10 19:00:00,390.333333333333
2011-06-10 20:00:00,357.8
2011-06-11 05:00:00,12.4880952380952
2011-06-11 06:00:00,32.8333333333333
2011-06-11 07:00:00,63.7777777777778
2011-06-11 18:00:00,468.380281690141
2011-06-12 02:00:00,78.8095238095238
2011-06-12 18:00:00,308.571428571429
2011-06-13 00:00:00,35.6666666666667
2011-06-13 01:00:00,22.2083333333333
2011-06-13 10:00:00,159.144230769231
2011-06-13 17:00:00,628.380597014925
2011-06-13 19:00:00,499.301587301587
2011-06-13 23:00:00,87.875
2011-06-14 03:00:00,5.06306306306306
2011-06-14 08:00:00,640.1
2011-06-14 09:00:00,319.166666666667
2011-06-14 19:00:00,499.301587301587
2011-06-15 01:00:00,14.956043956044
2011-06-15 14:00:00,201.404761904762
2011-06-16 17:00:00,501.846153846154
2011-06-16 23:00:00,93.9473684210526
2011-06-17 02:00:00,9
2011-06-17 10:00:00,205.5625
2011-06-17 12:00:00,243.444444444444
2011-06-17 16:00:00,323.65
2011-06-18 07:00:00,63.7777777777778
2011-06-18 09:00:00,288.882352941176
2011-06-18 10:00:00,365.947368421053
2011-06-18 11:00:00,407.921052631579
2011-06-19 02:00:00,78.8095238095238
2011-06-19 09:00:00,235.692307692308
2011-06-19 15:00:00,460.794871794872
2011-06-19 18:00:00,468.380281690141
2011-06-19 20:00:00,279.5
2011-06-19 21:00:00,196.083333333333
2011-06-19 22:00:00,145.684210526316
2011-07-01 00:00:00,75.1764705882353
2011-07-01 06:00:00,118.4375
2011-07-01 07:00:00,308.264705882353
2011-07-01 13:00:00,283.755102040816
2011-07-01 16:00:00,354.909090909091
2011-07-01 22:00:00,221.162162162162
2011-07-02 01:00:00,96
2011-07-02 03:00:00,40.5263157894737
2011-07-02 04:00:00,12.4880952380952
2011-07-02 11:00:00,337.5
2011-07-02 20:00:00,288.882352941176
2011-07-03 01:00:00,96
2011-07-03 03:00:00,40.5263157894737
2011-07-03 04:00:00,12.4880952380952
2011-07-03 07:00:00,32.0909090909091
2011-07-03 09:00:00,224.615384615385
2011-07-03 10:00:00,337.5
2011-07-03 11:00:00,337.5
2011-07-03 13:00:00,460.6
2011-07-03 19:00:00,309.21875
2011-07-04 03:00:00,35
2011-07-04 05:00:00,15.1428571428571
2011-07-04 07:00:00,308.264705882353
2011-07-04 17:00:00,628.380597014925
2011-07-05 05:00:00,35.4722222222222
2011-07-05 14:00:00,245.466666666667
2011-07-05 15:00:00,228.423076923077
2011-07-05 19:00:00,499.301587301587
2011-07-06 00:00:00,48.9333333333333
2011-07-06 01:00:00,15.4166666666667
2011-07-06 07:00:00,392.381818181818
2011-07-06 14:00:00,245.466666666667
2011-07-06 15:00:00,266.855421686747
2011-07-06 19:00:00,499.301587301587
2011-07-07 09:00:00,243
2011-07-07 12:00:00,266.855421686747
2011-07-07 17:00:00,628.380597014925
2011-07-08 02:00:00,18.6875
2011-07-08 09:00:00,290.235294117647
2011-07-08 17:00:00,454
2011-07-08 18:00:00,454
2011-07-09 15:00:00,391.235294117647
2011-07-09 17:00:00,348.583333333333
2011-07-09 21:00:00,238.785714285714
2011-07-10 00:00:00,128
2011-07-10 05:00:00,12.4880952380952
2011-07-10 09:00:00,224.615384615385
2011-07-10 15:00:00,391.235294117647
2011-07-10 17:00:00,348.583333333333
2011-07-10 18:00:00,348.583333333333
2011-07-10 19:00:00,347.411764705882
2011-07-11 00:00:00,48.9333333333333
2011-07-11 05:00:00,35.4722222222222
2011-07-11 11:00:00,191.563829787234
2011-07-11 12:00:00,228.423076923077
2011-07-11 13:00:00,191
2011-07-11 15:00:00,191
2011-07-12 10:00:00,159.144230769231
2011-07-13 03:00:00,5.06306306306306
2011-07-13 07:00:00,392.381818181818
2011-07-13 14:00:00,136.548387096774
2011-07-13 16:00:00,189.444444444444
2011-07-14 04:00:00,6.78807947019868
2011-07-14 09:00:00,243
2011-07-14 18:00:00,628.380597014925
2011-07-15 02:00:00,9
2011-07-15 03:00:00,10.375
2011-07-15 16:00:00,260.181818181818
2011-07-15 23:00:00,168
2011-07-16 01:00:00,96
2011-07-16 02:00:00,64.4583333333333
2011-07-16 07:00:00,63.7777777777778
2011-07-16 13:00:00,391.235294117647
2011-07-16 22:00:00,221.162162162162
2011-07-17 02:00:00,78.8095238095238
2011-07-17 06:00:00,23.4166666666667
2011-07-17 08:00:00,106.789473684211
2011-07-17 11:00:00,337.5
2011-07-17 22:00:00,185.333333333333
2011-07-18 02:00:00,5.21621621621622
2011-07-18 03:00:00,5.06306306306306
2011-07-18 05:00:00,35.4722222222222
2011-07-18 06:00:00,125.125
2011-07-18 07:00:00,308.264705882353
2011-07-18 08:00:00,544.857142857143
2011-07-18 09:00:00,243
2011-07-18 11:00:00,191.563829787234
2011-07-18 15:00:00,228.423076923077
2011-07-18 17:00:00,628.380597014925
2011-07-18 21:00:00,254.214285714286
2011-07-19 02:00:00,9.51470588235294
2011-07-19 04:00:00,6.78807947019868
2011-07-19 16:00:00,354.909090909091
2011-07-19 18:00:00,600.8
2011-07-19 19:00:00,499.301587301587
2011-07-19 20:00:00,346.8125
2011-07-19 22:00:00,185.333333333333
2011-08-01 00:00:00,48.9333333333333
2011-08-01 05:00:00,30.6774193548387
2011-08-01 09:00:00,243
2011-08-01 10:00:00,159.144230769231
2011-08-01 19:00:00,499.301587301587
2011-08-02 00:00:00,48.9333333333333
2011-08-02 08:00:00,544.857142857143
2011-08-02 11:00:00,191.563829787234
2011-08-02 21:00:00,254.214285714286
2011-08-02 23:00:00,118.241379310345
2011-08-03 05:00:00,30.6774193548387
2011-08-03 15:00:00,219.846153846154
2011-08-03 19:00:00,499.301587301587
2011-08-04 06:00:00,155.05
2011-08-04 08:00:00,627.2
2011-08-04 11:00:00,191.563829787234
2011-08-04 15:00:00,266.855421686747
2011-08-04 18:00:00,627.736842105263
2011-08-04 22:00:00,221.162162162162
2011-08-04 23:00:00,147.454545454545
2011-08-05 08:00:00,544.857142857143
2011-08-05 14:00:00,314.428571428571
2011-08-05 15:00:00,283.755102040816
2011-08-06 03:00:00,26.75
2011-08-06 09:00:00,288.882352941176
2011-08-06 11:00:00,407.921052631579
2011-08-06 17:00:00,216.5
2011-08-07 01:00:00,96
2011-08-07 05:00:00,12.4880952380952
2011-08-07 13:00:00,493.107142857143
2011-08-07 16:00:00,398.526315789474
2011-08-07 18:00:00,308.571428571429
2011-08-07 19:00:00,309.21875
2011-08-08 04:00:00,6.78807947019868
2011-08-08 12:00:00,228.423076923077
2011-08-08 13:00:00,228.423076923077
2011-08-08 16:00:00,354.909090909091
2011-08-08 19:00:00,499.301587301587
2011-08-08 23:00:00,87.875
2011-08-09 09:00:00,290.235294117647
2011-08-09 11:00:00,191.563829787234
2011-08-09 19:00:00,499.301587301587
2011-08-10 01:00:00,15.4166666666667
2011-08-10 04:00:00,6.78807947019868
2011-08-10 08:00:00,544.857142857143
2011-08-10 14:00:00,201.404761904762
2011-08-10 16:00:00,354.909090909091
2011-08-10 18:00:00,831
2011-08-10 19:00:00,499.301587301587
2011-08-10 20:00:00,397.931034482759
2011-08-11 00:00:00,48.9333333333333
2011-08-11 04:00:00,6.78807947019868
2011-08-11 12:00:00,215.2
2011-08-11 15:00:00,215.2
2011-08-12 04:00:00,6.78807947019868
2011-08-12 08:00:00,544.857142857143
2011-08-12 10:00:00,205.5625
2011-08-12 14:00:00,283.755102040816
2011-08-12 22:00:00,221.162162162162
2011-08-13 00:00:00,147.117647058824
2011-08-13 01:00:00,96
2011-08-13 03:00:00,26.75
2011-08-13 05:00:00,12.4880952380952
2011-08-13 06:00:00,32.8333333333333
2011-08-13 07:00:00,63.7777777777778
2011-08-13 11:00:00,407.921052631579
2011-08-13 13:00:00,177.722222222222
2011-08-14 08:00:00,106.789473684211
2011-08-14 15:00:00,365.947368421053
2011-08-14 16:00:00,398.526315789474
2011-08-14 19:00:00,309.21875
2011-08-14 23:00:00,75.4210526315789
2011-08-15 00:00:00,32.1666666666667
2011-08-15 01:00:00,14.956043956044
2011-08-15 04:00:00,6.78807947019868
2011-08-15 06:00:00,125.125
2011-08-15 09:00:00,216.65306122449
2011-08-15 23:00:00,87.875
2011-08-16 01:00:00,22.2083333333333
2011-08-16 14:00:00,201.404761904762
2011-08-17 00:00:00,48.9333333333333
2011-08-17 06:00:00,139.307692307692
2011-08-17 07:00:00,392.381818181818
2011-08-17 15:00:00,266.855421686747
2011-08-17 17:00:00,831
2011-08-17 19:00:00,499.301587301587
2011-08-17 20:00:00,397.931034482759
2011-08-18 07:00:00,392.381818181818
2011-08-18 09:00:00,243
2011-08-18 12:00:00,266.855421686747
2011-08-19 01:00:00,21.1428571428571
2011-08-19 04:00:00,6.78807947019868
2011-08-19 09:00:00,243
2011-08-19 13:00:00,243.444444444444
2011-08-19 23:00:00,146.75
2011-09-01 05:00:00,35.4722222222222
2011-09-01 11:00:00,191.563829787234
2011-09-01 12:00:00,273.333333333333
2011-09-01 16:00:00,374.333333333333
2011-09-01 17:00:00,692.720930232558
